Nederlands;Gronings
We hadden geen agenda al had het ons wel aangenaam gemaakt;Wieders gain pergram al haar t ons wel bekoord
Overal staat zo'n zwarte pijl op.;Overaal staait zo'n swaarte piel op.
Katten komen altijd op de potten terecht.;Katten kommen altied op de potern terecht.
"""Mijn best, ook goed,"" zeide ze.";‘Mie best, ook goud,’ zee ze.
Uw vreemd vertrouwelijke stem (Bie 1;Joen vrumd vertraauwde stem (Bie 1
Als die boos wordt, ga ter omspannen!;As dij kwoad wordt, gaait ter om spannen!
Mijn kameraden hebben nog nooit zo veel plezier gehad...;Mien kammeroaden haren nog noeit zoveul lol ...
Meer dan proberen Is het ja niet, mijn jongen.;Meer as pruiven Is t ja nait, mien jong.
Wat kan me het schelen dat je nooit in huis komt;Wat kin mie t verschelen dast nooit in huus komst
Want jij houdt niet van mij en ik hou niet van jou;Want doe holst nait van mie en ik hol nait van die
Wat kan me het verschil dat je er niet bent;Wat kin mie t verschelen dastoe snachts der nait bist
Ik laat je worden, ga je gang maar om mij heen;Ik loat die geworden, gaaist dien gang mor om mie
Want ik hou niet van jou en jij houdt niet van mij;Want ik hol nait van die en doe holst nait van mie
Heb je jaren geprobeerd om van jou te houden;Heb joaren pebaaierd om van die te holden
Dolodo, grappig klont van de hele wereld;Dolodo, grappegstekloun van haile wereld
Over het spoor scharrelde ze achter de stadsgids aan.;Over t spoor scharrelden zai achter stadsgids aan.
Daar vertelden ze blij wat ze hadden gedaan.;Thoes vertelden zai blied wat ze doan haren.
Ik ben nog altijd moe van mijn pleuritis.;k Bin nog aal muide van mien pleuritis.
Voor de maand terug, zoals ik weet.;Vaar moand teveul, wat mie aangaait.
Ik was er een beetje om te 'reactiveren'.;k Was doar n zetje om te 'reaktiveren'.
Ik heb er één trauma aan overgeven: gele vliegen.;k Heb der ain trauma aan overholden: gele vla.
Weinig denk ik aan mijn kleine meid.;Wìnsteg denk ik aan mien leutje wicht.
precies zoals die van mijn kleine meisje.;persies zo as dij van mien leutje wicht.
Het geluid van de motor komt allemaal dichtbij.;t Geronk van motor komt aal dichterbie.
Machteloosheid en veel tranen van verdriet.;Machtelooshaid en veul troanen van verdrait.
Verdwijn als een hond, maar ben ik het gek met je;Verdwien as knien, mor bin t hoaske mit
Kop duip in de kroag van de winterjazz,;Kop daip in de kroage van de winterjaze,
Haar achterstallige belastingen te vervullen;Heur achterstallege belasten te voldoun –
Na veel gepraat zei Hinderk.;Noa veul geproat zegde Hinderk tou.
Metinoren werden daardoor gebouwd als kind.;Metinitoren doarmit baauwd worren kind.
Een minsk woord daar beter van, vertelde Hinderk.;n Minsk wort der beter van,' vertelde Hinderk.
Hier heb je een paar dikke stukjes multiplex.;Hier heste n poar dikke stukken multipleks.
Ik vind dat je me gelukkig hebt gemaakt.;k Vien, datste mie gelukkeg moakt hest.
Daar stond Hinderk met braaf in de handen.;Doar ston Hinderk mit braive ien haanden.
Dolodo, grappigste kloon van de hele wereld;Dolodo, grappegste kloun van haile wereld
Het orkes met blazers begon te spelen.;Orkest mit bloazers begunde te speulen.
Muzikanten van het circus begonnen weer te spelen.;Muzikanten van circus begunden weer te speulen.
Nog steeds zat Leslie in de stoel te slapen.;Nog aaltied zat Leslie ien stoul te sloapen.
Al die tijd hadden artiesten hun best gedaan.;Aal dij tied haren artiesten heur best doan.
Het was een heel mooie voorstelling.;t Was n haile schiere veurstèllen west.
Smeerd in de tuin, maar schuifde de deur.;Smeerd ien nkanner, mor sjaauwde deur.
"Ha, ha, ha!"" Maar Oshun houdt vol.";Ha, ha, ha!' Mor Oshun holdt vol.
De santerie-religie samen met de katholieke;Santeria-religie soam mit de katholieke
Ik droom van verre plaatsen waar ik nooit geweest ben.;k Dreum van verre plekken doar k nooit west ben.
Ik wilde geen ander woord in de zin schuiven.;Der wol mie gain aander woord in t zin schaiten.
Ik zwaaide de bocht om en ging het pad op.;Ik swaaide bocht om en ging t Trekpad op.
Ik deed alsof ik het niet hoorde en liep door.;Ik dee of k t nait heurde en luip deur.
Toen ik aankwam, nam ik een biljetje mee.;Dou k toes kwam, nam k vot n sedeltje.
Je meent dat de persoon niets in de gaten had.;Je mainden dat de persoon niks in de goaten haar.
Er is niets te vinden dat nog te betalen is.;Der is niks te vinden wat nog betoalboar is.
Schier misschien, maar het is niets eerlijks.;Schier meschain, mor t het niks oadelks.
Ja, hij heeft een boog als loodgieter.;Joa, hai het n boane as loodgaiter.
Moer betekent dat dan dat hij weer moet leren?;Moar betaikent dat din dat hai weer leren mot?
Daarna moest hij leren lezen en schrijven.;Doarnoa mos hai lezen en schrieven leren.
En toen kwam het moment dat hij een vak moest leren.;En toun kwam t mement dat hai n vak leren mos.
Een kwartje in de week, hoe kon het?!;Kwartje in d ’weke, hou kon t ?!
Om het eten kreeg iedereen een bord vol soep.;Om etenstied kreeg elk n bordvol soep.
Kun je me vertellen hoe het met je ouders gaat?;Kinst mie vertellen hou t mit dien ollu gaait?
In sommige kreeg ik een tuut in de gaten.;In ainen kreeg ik n tuut in de goaten.
De overblijfselen liggen van die groenrijze kwaken.;Overaal liggen van dij gruingrieze kwakken.
Dat bedoel ik helemaal niet, Jan.;‘Dat bedoul ik aal nait, Jan.
De wolf stak een knuppel in de halsgat.;Wolf n bonkje ien haalsgat stoeken bleven.
Dat zei Wolf meteen, vanzelf.;Dat zee Wolf votdoadelk tou, vanzulf.
Deze zei: 'Dat zal nooit gebeuren.;Dizzent zee: 'Dit zel nooit nait goan.
Daar had Hinderk dertig jaar aan geholpen.;Doar haar Hinderk drifteg aan mitholpen.
Afscheid nemen van hem verschuldigd.;Òfschaaid van hom nemen mishottjede heur.
Dan kun je me wat meer over kunst uitleggen.;Doe kinst mie din wat meer over kunst oetleggen.
Vaak moet er dan maar een naam aan gegeven worden.;Voak wort der din moar n noam aan geven.
Hij is aan het praten met een kenner van de kunst.;Hai staait te proaten met n kenner van kunst.
Hij is wel wat hoog en erg zwaar.;Hai is wel wat hoog en oareg zwoar.
Zijn lichaam puilt bijna uit de krant.;Zien lief puult sikkom te kraant oet.
Over kasten en andere meubels heeft Dino boeken.;Over kasten en aner meubels het Dino bouken.
Maar deze foto is niet waardig, wat ik je zeg!;Mor dizze foto deugt nait, wat k die zeg!
"""Wat, Dino?"" vraagt Ina.";‘Wat, Dino ...?’ vragt Ina.
Een paar vrouwen lopen zijn kant op.;n Poar vraauwlu lopen zien kaant op.
De jeugd heeft er veel minder moeite mee.;De jeugd het der veul minder muite mit.
En daar heeft het zijn nut meerdere malen bewezen.;En doar het t zien nut meerdere keren bewezen.
Bij al die beproefde mogelijkheden heeft;Bie aal dij beproefde meugelkheden het
Het was hem ja om de handel te doen.;t Was hom ja om d'haandel te doun.
Bram zegt: 'Opa is al 85, hoor!';Bram zegt: 'Opa is al 85, hoor!'
Ik heb wel een beschermde baan voor jullie ...;k Heb wel n beschaarmde boan veur joe ...
Overal hangt de vlag wel op het hoofd.;Overaal haangt vlaag ja op de kop.
Ik zal me even voorstellen: mijn naam is ...;'k Zel mie even veurstellen: mien noam is ...
Het vrouwtje buigt zich en wil beginnen.;t Vraauwchie bukt zok en wil begunnen.
Een paar dagen later komt de man weer langs.;n Poar doage loater komt de man weer langs.
Dan denk ik, dat ik wel iets voor je heb.;'Dan denk ik, dat ik wel wat voor je heb.
De man achter de broek bleek een van de;De man achter t bero bleek aine te wezen van de
Mooiste wastoe voor mij deed kist, jongen,;Mooiste wastoe veur mie doun kist, jong,
Maar als je nu naar me wilt luisteren,;Mor astoe nou noar mie luustern wilst,
Dat is het waard om begrepen te worden;Dij t weerd is om verstoan te worden –
Iedereen staat netjes in zijn krant.;Elkenain staait netjes binnen zien krietkring.
Cimon's dochter Pero zocht hem dagelijks op.;Cimons dochter Pero zocht hom doagelks op.
Het volgende gedicht is daar een voorbeeld van:;Volgende gedicht is doar n veurbeeld van: k
Maar een echte hippie was hij niet.;Mor n eerliekse hippie dat was hai nait.
Ik wist niets van een krant met een redactie.;k Wis niks van n kraant mit n redaksie.
Ik wil hem stom vinden, zei ik.;'Ik wil hom stommegeern hebben,' zee k.
Niets of niets is minder waar.;Gain niks of gain naks is minner woar.
Hij had al heel veel kerken gebouwd.;Hai haar al hail veul kerken baauwd.
Hinderk poetst de kies en wint;Hinderk poetste tandenkoezen en winste
Als er in bed lag, was er zo een weg.;Dou der ien bèrre lag, was der zo vot.
Hinderk werd 's morgens 's morgens langzaam wakker.;Hinderk wer smörnsvro langzoam wakker.
Ze bleef daar met haar ogen tot lang blijven staan.;Zai bleef doar mit ogen tou nog laanke stoan.
Je weet wel, achter op het Zwarte Lintje.;Waist wel, achter op t Swaarde Loantje.
Zo'n blauwe ogen. Doe ...;Zukse blaauwe ogen.’ ‘Doe ...
Met een kort antwoord: Ik heet Ludolf.;Mit n braifke derbie: Ik hait Ludolf.
Bij de kerk vond hij de meisjes bij de heuvels.;Bie de kerk trof hai köster bie t heegknippen.
Ludolf's eerlijkheid lag weer op de kop.;Ludolf zien eerlekhaid lag weer ais aan barrels.
19 Onderzoek In de bergen loop ik mijn rondje.;19 Underzuiken In vrougte loop ik mien rondje.
De man met het kleine hondje komt me in de war.;Man mit lutje hondje komt mie in de muide.
"""Wat zijn het voor dingen?"" vraagt de man.";‘Wat binnen t veur dingen?’ vragt man.
Ik ben benieuwd wanneer ik morgen moe word.;Bin benijd wel mie mörn in de muide komt.
Tonis op zijn fiets op weg naar huis.;Tonnis op zien fietse op weg noar huus.
Ook hij schreeuwt nog maar even op het internet.;Ook struunt hai nog moar es even op t internet.
Ronald, de eerste rector magnificus van de;Ronald, d'eerste rector magnificus van de
1 99999999 17e jaargang, november2022;1 99999999 17e joargang, november2022
De gatjes werden geteld en er waren acht.;Goatjes werden tèld en der wazzen aacht.
Haar vader zit ernaast om aanwijzingen te geven.;Heur pa zit dernoast aanwiezens te geven.
Na 3/4 jaar is er een boekenpresentatie.;Noa 3/4 joar is n boukprezentoatsie.
Zijn vader stinkt wat verderop.;Zien pabbe stön wat wiederop te winken.
Ik naderde en keek naar waar hij naar keek.;Ik noaderde en keek woar e noar keek.
Kruidenieren levert maar steeds nieuw leven.;Kroamófdailen levert mor zuneg nij leven.
Hoagse sokken beloven ondersteunende sokken.;Hoagse kletskousen beloven steunkousen.
Geest: 'Geest is er iets met jou?;Geeske: 'Geeske is der wat mit die?
Ik dacht: dat is ja die man van vroeger.;k Dochde: dat is ja dij man van vrouger.
Ze moeten er een weg in vinden.;Zai mouten der n weg ien waiten te vienen.
Hij ging zo veel mogelijk naar buiten.;Hai ging moar zoveul meugelk noar boeten.
Voelde hij zich niet meer zo gelukkig bij Geeske.;Vuilde hom nait meer zo gelukkeg bie Geeske.
Op stap gaan, dat lijkt me veel beter.;Op stap goan, dat liekt mie veul beter.
Toon praten, maar van hem komt er niets rond.';Toon proaten, moar van hom komt rondom niks.'
God, dan komt zeker en waarlijk alles goed.;God, din komt wizze en woarachteg ales goud.
Met wat moeite kreeg Moes Kat mee naar de kerk.;Mit wat muite kreeg Moes Kat mit noar kerk.
Moes begon Kat vreedzaam uit te schelden.;Moes begon Kat vrezelk oet te schelden.
IJs kregen Oarend en Gier drukte.;Ais kregen Oarend en Gier drokte.
Een beetje later winkte hij naar mij, het lukte niet.;Even loater wenkte hai mie, t lukte nait.
Hij had de kaart in een foute auto gestopt.;Hai haar de koart ien n verkeerde automoat stopt.
Plots hoorde ik een knal en de deur ging open!;Ienains heurde ik n klik en deur ging open!
Tot de kinderen groter werden en zelf kinderen kregen.;Totdat kinder groter wuiren en zulf kinder kregen.
Ik kreeg in april een bellechie: 'Met Jap.;Kriegve in april n bellechie: 'Mit Jaap.
Het voelde als een klap voor de hazzens.;t Vuilde as n klap veur d'hazzens.
Van de tijd bij het piroatkoor in Emmen ...;Van de tied bie t piroatenkoor in Emmen ...
De tijd dringt wel, dan heb je gelijk!;De tied dringt wel, doar he-je geliek!
Maar liefhebbers wachten vaak tot het allerlaatste!;Mor laifhebbers wachten voak tot t allerlest!
Een vuur dat de hele nacht brandde blijft branden.;n Vuur dij haile naacht brannen blift.
Wat moesten we vaak zoeken naar het adres ...;Wat mozzen wie voak zuiken noar t adres ...
De fijne brandende holtmout stoofde lucht in.;Fien brannend holtmot stoof lucht ien.
Ik weet niet hoe of ik dat moet doen.;Ik wait nait hou of dat ik dat doun mout.
We lieten ze worden, het ging er wel goed om.;Wie luiten ze geworden, t ging der wel goud om.
VW, maar ze droeg roodheid op t;VW, mor dat ze scharrelderij haar op t
Ja, bij ons gaat het goed, jongen.;‘Tja, bie ons gaait goud, jong.
daarom zit heel wat leven in u.;‘doar zit hail wat leven in meneer’.
Toen kwam er een appeltje: 'Wie willen van;Beune kwam n appke aan: 'Wie willen van
Nou dat deed mevrouw Beune niet.;Nou dat huifde nait van vraauw Beune.
De vrouw vergat het goede doel.;Beunevraauw vergat t goie doul.
Het was daar hij naartoe ging, niet te vroeg.;t Was der heer goan, nait te zuneg.
Hij zei dat de zonsopkomst wel bestond.;Hai zee dat Sunterkloas wel bestond.
En dat was mogelijk, als er een op de grond lag.;En dat was gemain, as aine op grond lag.
De wind liet de sneeuw alle kanten opblazen.;Wind haar snij ale kaanten opbloazen.
Zijn moeder keek hem aan en wilde iets zeggen.;Zien moeke keek hom aan en wol wat zeggen.
De ene dronk de deur in zijn suikermelk.;Enne dronk deur in zien sukkeloamelk.
Geen honderd vrouwen konden hem bijhouden.;Gain honderd moekes konnen hom toes holden.
Hij was vernoemd naar de Zunderklaas.;Hai was vernuimd noar Sunderkloas.
De wind hoold om de toren en door de bomen.;Wind hoelde om toren en deur de bomen.
Op het schilderij stond de zonswerm.;Op t schilderij ston Sunterkloas.
Wat stonden er een ijzige mensen op de dijk.;Wat ston der n tjucht volk op diek.
Het volk moest van de dijk afgevuild worden.;t Volk mos van diek ofspuilt worden.
En dou had het zeewater hem te pakken.;En dou haar t zeewotter hom te pakken.
Hij was allemaal stok-en-stok gekleemd.;Hai was aal stok-en stokverkleumd.
Er moeten vijf mannen aan boord zijn.;Der mouten vief man aan boord wezen.
Vorderde die zijn schoenen en sokken uit.;Vaarde dee zien schounen en sokken oet.
Hij nam alle geschenken van zijn kameraden over.;Hai nam ale giften van zien kammeroaden over.
Maar ze leken zo verschillend op elkaar.;Mor ze leken zo aldernoast op mekoar.
En zeker niet als het donker wordt.;En zeker nait as t duuster begunt te worden.
Opa knipte en laagde heel hard.;Opa knikte en laagde hail haard.
Het was buiten ook allemaal zo erg donker.;t Wuir boeten ook aal zo slim donker.
De muizenvanger vond het zeker wel zo.;Moezenvanger von t zeker wel genog zo.
Jong toch, je kunt er wel in zwemmen.;Jong toch, kinst der wel in zwemmen.
Er waren een hele boel, zei ze.;t Waren der n haile bult, zee ze.
Nou mijn jongen, dat was het verhaal.;’Nou mien jong, dat was t verhoal.
copyright Jan Huttinga op tekens en verhalen.;copyright Jan Huttinga op taikens en verhoal.
Hij wilde nu naar het voetbal kijken.;Hai wol nou noar t voetbalen kieken.
.....en toen was er nog JONGBOREN;.....en den was der nog ‘ONGEBOREN
(Koop koffie of thee of zo iets).;(Kop kovvie of thee of zukswat).
Denk er maar even over na, maar niet te lang.;Denk der mor even over, mor nait te laank.
Dorpstee meer, geen cursuslaider;Dörpsstee meer, gain kurzuslaaider
Oostergast, wij horen er goed bij!;Oostergast, wij heuren der ok bij!”
Heeft hij ooit van Niels H gehoord?;Het jim wel iens heurd van Niels H.?
Ja, zo willen we dat met Jim goed doen.;Joa, zo willen we dat met jim ok doen.
Kijk eens, ze lagt en zweet.;Kiek iens an, ze lagt en zwaait.
Drukken we de naam eigen werk of niet?;Drukken we benoam aigen waark of?
nieuw Joa, we weten dat ook wel....;nijs Joa, wie waiten ook wel dat ....
Herman Koster wordt de dirigent van het spul.;Herman Koster wordt de dirigent van t spul.
Merel - holtopper - zwart liester;Merel - holtoakster - swaarte liester
Moederliefje - landbloem (e);Madeliefje - laandjebloum(e)
Van hooi en gras en witte klaver,;Van hooi en gras en witte kloaver,
Met zachte schokjes door de landen,;Met saachte schokjes deur de lannen,
Dan zie ik weer, hoe dat groen en blauw;Dan sie k weer, hoe dat groen en blauw
Zijn memorie lijkt schattig,;Soo’n miemerij liekt teuverij,
De afspraak staat voor vandaag vermeld:;Ofsproak stijt veur vandoag noteerd:
Ik zal op je graf dansen, solo macabre.;Ik zal dansen op dien graf, solo macabre.
Ik hoor van verschillende kanten onderdrukten;Ik heur van verschilnde kanten onderdrukt
Kom meisje, we gaan naar huis.;Kom wicht, we goan op huus aan.
De vlakte van het land is maar schijnbaar.;De vlakte van t laand is mor schien.
En waarom dan niet in de Gronings.;En woarom den nait in t Grunnegers.
Ik vang de twee vliegen op één keer.;K vang den twij muggen in ainmoal.
"Dan zegt hij: ""Ik denk Hervormd.""";Din zegt e: “Ik denk Hervormd.
Ziet Bootsman Groningen, 21 juni 2006.;Siet Bootsman Groningen, 21 juni 2006.
Buiten het dorp draai ik het raam open.;Boeten t dörp draai k t roam open.
Op het stuk bij de brug kon wel een gezicht staan.;Op t stuk bie brug kon wel facelia stoan.
